time,u_velocity,v_velocity,w_velocity,pressure
0.152,10.81092748638885,0.6173759570223976,0.364934216183124,999.0044931681504
0.153,10.731446288671604,-0.5159776210472174,0.046653481129068246,993.7190216492022
0.154,10.859787682411817,0.29774544881962867,-0.37885942611845336,1006.8677548904767
0.155,10.613459510379936,-0.29494737823144546,-0.3688578753652158,1009.1940842875365
0.156,10.667552024486204,-0.06608467782218592,0.03216878652574582,999.2161330027061
0.157,10.89304127642894,0.036139482692144446,-0.14996131035150967,1002.3054158685073
0.158,11.158297633131536,-0.750110930723468,-0.10232787964248245,978.3894400265073
0.159,11.020575695345364,-0.3894185214102174,0.306588946518001,995.7889722783817
0.16,10.852095640210006,0.6755364462065696,0.2199537952267673,1010.0482169175791
0.161,11.168957028088869,0.4430955942923978,0.41344280414928386,995.7656341682073
0.162,11.279303629265268,-0.03131978866361743,-0.29718696701317726,992.6273832360804
0.163,11.190610239992983,0.12156172925644654,-0.10295747060601358,1022.7768892603093
0.164,11.222832911330746,-0.14712125281822883,0.2276945086380338,1018.1907719019581
0.165,11.305266179728974,0.678291692913991,0.13442350230386751,1004.6757491248216
0.166,11.298220844657013,-0.10017628889708194,0.45971411477628654,1011.3891061148005
0.167,11.002706062640728,0.11592104606742402,0.12616101177122077,977.7406458204192
0.168,10.989754722527723,0.5730150720710325,0.5544327312316657,992.124485593713
0.169,11.124578680119916,-0.3886857424229533,0.1620053405169422,995.3004212682685
0.17,11.404845799440498,0.779394592248447,0.31865023427659805,997.6401990113305
0.171,11.225214473360571,-0.7652307048716884,-0.09705448403533713,995.1005597902604
0.172,10.991938919825094,0.8148210655563993,0.004286163565196719,974.4997370848365
0.173,10.724147881895838,-0.1863377919759873,0.27328332115184256,1003.8602461870856
0.174,10.583481701728166,-0.12134937391264088,0.48389345117791627,1005.436541282806
0.175,10.645674374296044,-0.9450050855914714,0.2187710847932259,1016.0189879158999
0.176,10.922605748039881,-0.22739735868884645,-0.024951531580385846,992.1169073522503
0.177,11.08571223263774,-0.5199032655134421,0.4132005088585025,991.298368422201
0.178,10.751937083496305,-0.3038231726867363,-0.6575935968839642,973.2001551403553
0.179,10.611841425256614,-0.0686554828944398,-0.4266703504520621,997.0643316340911
0.18,10.876670136529082,0.4788958072364528,0.20449026710051668,1009.0111178106217
0.181,10.924367147870951,0.10380167570031289,0.004232506875937457,993.8823213780728
0.182,10.733211354751566,0.15383832670055692,0.18165409533724955,1021.4344481854365
0.183,10.664071808024044,-0.5477596944227812,0.019322256729582613,997.4340516421048
0.184,10.703782558529184,-0.4403770448013651,0.1712837083811618,1001.4699228428856
0.185,10.803032848565795,0.899362509175656,-0.24432084629795717,986.368969194184
0.186,11.044181134216759,-0.3676005173816233,0.17114582582390722,1002.8722034517527
0.187,10.891068354563842,0.8281041260286478,0.29832435846227534,980.206802051473
0.188,10.753057336523979,-0.12153059944043325,0.36616518117936975,1006.9369795501315
0.189,10.64210361999801,0.0011439680717520247,0.6040662883946099,1007.2442817623541
0.19,10.675601620870538,0.5351825801149649,0.07322953305071597,1013.5929142433652
0.191,10.318304928141423,0.6359462109693282,0.08217332605415367,989.8003128123231
0.192,10.7906899708001,-0.05540628013954375,-0.4569517392521543,1001.6056211829742
0.193,10.46558760148446,-0.19412152676076944,-0.15942342034152748,1005.6381655938651
0.194,10.739833097534245,-0.02796022426110656,-0.05792462220198379,1004.4228163833031
0.195,10.713417681132926,0.16897876411605914,0.31509586568290654,991.3470072486515
0.196,10.956937517685557,0.44565184343487774,-0.18330033722688874,976.0801811044386
0.197,10.884518319162968,0.0021149294970757883,0.23890200592464972,1003.4696029688448
0.198,10.906243743615635,0.3094431490115768,-0.00048651508901403705,998.4750032169009
0.199,10.82870932476122,0.8191798661354704,-0.053150434534428574,994.3332940703856
0.2,11.278940204369832,0.19065480613239233,0.07466819073997692,1007.6394536371547
0.201,11.329384187134075,0.15582642800238916,-0.11734691167585276,999.5508046184557
0.202,11.023999316590885,-0.7594554125450339,-0.12871117442779964,986.808049472322
0.203,10.882919674317687,-1.3153650684145317,-0.5114357717370344,980.6854771090378
0.204,10.759218378953515,0.19418786461508417,-0.07438626219836689,988.7103673486683
0.205,10.998605015478164,-0.04741211564043612,-0.14399044384461795,1023.9301229476679
0.206,10.868756004014942,-0.257391337457371,-0.15479429680472387,1007.2277677393278
0.207,10.73920583844147,0.12176510209317232,0.12506191877701212,1001.8861234197501
0.208,10.995866703405252,-0.030201864598454146,0.1975895858371529,998.183390728142
0.209,10.682517585837378,0.5638901253169493,0.06965835139269828,997.5260706005256
0.21,10.503137046591476,0.04305543412948895,0.2986245571348423,1011.6719598335909
0.211,10.507966320326048,-0.3734616425350838,0.17266857774910954,995.0940425809657
0.212,10.396086015363466,0.4950831194796445,-0.08851685694169263,1005.769204106843
0.213,10.56373426745572,-0.10856553747310124,-0.13885688571431393,996.5157204970841
0.214,10.501822211826934,0.26326834183615355,0.09384667103005394,1019.4015663183507
0.215,10.797818705874365,-0.23870535309640023,0.17213013297057025,1007.422885075783
0.216,10.768385522670645,-0.3249134427487182,0.4193532921094495,1012.4555681468363
0.217,10.781845448600139,0.042084115092848075,0.3573519134820287,994.1559022531176
0.218,10.999527530759428,0.00641432177184256,-0.1624419019521507,1010.5813611256742
0.219,11.03160339239688,0.2399135176834165,-0.030601884038178505,996.8742257460531
0.22,10.81578641797757,-0.13432287665487128,0.201305341475331,1001.1003482393285
0.221,10.88908993668083,-0.9181798918851987,0.3203993334176916,1016.3504767061946
0.222,11.428931909349599,-0.21638694179419432,0.2816908406114376,989.5722494324358
0.223,11.117701274899417,0.3969092335719078,-0.019163349849404005,1002.032477313054
0.224,10.951888876649377,-0.14868803962155322,-0.3762067957285549,1004.3800525851873
0.225,10.911777142983297,-0.12319170125727401,-0.2996809128736774,1005.2000438080081
0.226,10.649380225564345,0.49318825295296853,0.08179005429582428,995.4921550690653
0.227,11.058018758232778,-0.3559866136294614,0.10266767382730367,1020.8626410080808
0.228,10.912206623835127,-0.7714016091214498,-0.32960381203031547,987.0506811465974
0.229,10.611714140174431,-0.08031555976274718,0.01337088326678149,1014.5888538863247
0.23,10.460356872714405,-0.2420869756243685,0.18936730709153493,1012.1506560559164
0.231,10.467379839670366,-0.483123159876627,-0.34536799725214323,1019.0088878960369
0.232,10.519438693202439,-0.08768922794934536,0.33149916054132433,984.1177290129218
0.233,10.663405872970479,0.24575282362339182,-0.11325934456794755,991.3116851211029
0.234,10.972378813029282,-0.004644280783907873,0.3772839337729953,1014.9194305916164
0.235,11.062147258723341,0.15349053634311888,-0.16003573373277014,981.2296084536969
0.236,10.811957924281252,0.9067038492577115,-0.3079876448652537,983.9354109895959
0.237,10.772858773790677,-0.17143943077878204,-0.13744109695251586,995.1169221328851
0.238,10.613025377902975,0.1391743173223348,-0.028544436923196043,1001.9199378862227
0.239,10.793433074708187,-0.25460668129956726,-0.11654397203144427,1015.9222507364877
0.24,10.863857484801182,-0.42317985994348645,-0.064800426471934,998.1473408506964
0.241,11.020632787542308,-0.2924538267088849,0.1001895449028571,993.9176085193546
0.242,10.612169281239199,-0.23937928576084427,-0.051353810938919824,1003.1138993769642
0.243,10.683939617488955,0.17973789877356278,-0.01983371818560211,1004.695964832944
0.244,10.439502620989346,1.1745378933503787,-0.5127679197607787,1004.4123982217027
0.245,10.50109387530666,-0.35802171813792016,0.11750940480314181,998.2201379204865
0.246,10.422801967935783,-0.20831265280773126,-0.026760989307500392,980.4491388608185
0.247,10.324165108383163,-0.031561506555624126,0.48308789414486125,990.8238401089367
0.248,10.24738033021448,0.19789942435487354,-0.2818695501761875,1014.2027108526746
0.249,10.354938059524827,0.13177540597739248,-0.5424885985498543,1001.870689379766
0.25,10.755596143965732,0.6420478969740586,0.18542054817901257,996.7747788089295
0.251,10.993752889546698,-1.2131960352676041,0.10395810549390012,1011.1816854837398
0.252,11.239158640713308,-1.1934649350978364,-0.3025299061593437,988.6988336763105
0.253,11.265472583454706,-0.24793908600507464,-0.4589246865012274,997.7465186628699
0.254,11.24526412074956,0.5486500937718544,0.46121901920528696,1001.3775840517404
0.255,11.362540337184438,-0.7828240158027981,0.42423311718203455,995.5862249670537
0.256,11.001956230146742,-1.5038161698468786,-0.7462370276118387,1001.007628229016
0.257,10.906077772025919,0.28558970310960435,-0.13746690877695028,998.1230606857823
0.258,10.909957634091418,0.12182861185135721,0.49925761643516975,986.0065695221413
0.259,10.784674275357794,-0.5451042033997149,-0.14281876733336007,1001.8147788187906
0.26,10.847697989628557,-0.49276980036046497,-0.1471836702079958,986.7164820848714
0.261,10.929865181839533,-0.4848718598173372,-0.0848277982888105,1001.6561512509672
0.262,11.057606095761038,0.055267658736970066,-0.3362690921304478,1013.7413582415011
0.263,11.303133005605906,-0.3131576380915035,-0.5114327232684133,997.1897680272394
0.264,11.358903680027106,0.24703195948775983,0.3157641932204246,988.2851687002901
0.265,11.495909134251384,-1.4273133314521955,-0.5528810718743027,998.7301218679502
0.266,10.993361761308043,-0.42842593256389966,0.07418143563262676,991.6802889192147
0.267,11.20728434321574,-0.5630269804555251,0.2659738478272949,1005.9450900263147
0.268,11.07168338434406,-0.1281703391862461,-0.4353678896703475,998.5201125247714
0.269,11.01862672019201,-0.26902387924506926,-0.27728052077852144,1017.0976325166457
0.27,11.51555332430696,0.3989218899478833,0.36395375651747697,1011.6298959567733
0.271,11.718202377580266,-0.9296683858300288,0.15986751606811198,998.469194955186
0.272,11.635416079190124,0.022745738165376,-0.18518571206366616,1007.1560906797309
0.273,11.771738391087997,0.27916821160585276,0.3606747010083513,996.0676359083716
0.274,11.237988287321318,0.9283237182809774,0.3619607170362907,1000.3395688516517
0.275,11.19834383137932,-0.2408829855467376,0.08071580790471213,996.3856580364969
0.276,11.127829020400533,0.16222930217625853,-0.2700480683620989,1007.6645595984971
0.277,11.018424779366603,-0.9019313962811825,-0.12403461104153858,1014.3298827670958
0.278,11.031537849641929,-1.195978102156512,0.08591602318661705,1007.9864820719114
0.279,11.026416146390801,0.42238718789084995,-0.056578448744246466,1009.2193660128536
0.28,10.974750799875386,-0.002780146824035283,0.2816871534704554,1009.2303343723573
0.281,10.919405772645245,0.5892563448992114,-0.4589322240328009,1005.5125592233471
0.282,11.044421117999981,-0.6867014444848746,-0.4482790587198716,988.6071384078973
0.283,11.046280139177805,0.25995106976437626,0.05426133344472973,1017.009715194165
0.284,11.466182253721426,0.9344089202719266,-0.14746332414207136,1018.0441082669843
0.285,11.470990306505284,0.20985280417863295,-0.18811458440932224,997.6612039668663
0.286,11.605973326951014,0.13829075279552439,-0.5304170157523191,996.2930208478382
0.287,11.457305845160658,0.004278040412174916,0.005863753439454527,1006.1241165291538
0.288,11.736250725136424,-0.7854407285629561,-0.015826532400229697,1005.508128351835
0.289,11.744367682842732,0.677786467855174,0.1960436945855222,997.9805393124698
0.29,11.601192514840358,-0.3054288199025329,0.02067183993629163,987.499743444124
0.291,11.594160014067327,0.25224162819150847,-0.039781223472149026,1003.0570119074978
0.292,11.354618469186995,-0.7815171532856268,0.35310019103710116,1005.5143653817554
0.293,11.042543168608242,-0.5897298322538902,-0.393740191034565,1007.258211480388
0.294,11.63525076267565,0.7175436996111177,0.16091676565427285,1003.492927723542
0.295,11.614637261932055,-0.17365114447892147,-0.5013441494386046,997.2888485163809
0.296,11.181255596520204,0.7266377380212723,-0.2515085640002423,1009.9400203950628
0.297,10.933336757688139,-0.039115329529258905,-0.36379713978699413,1000.6584849756592
0.298,11.091945270761716,-0.9209488864789287,0.23458276063557548,995.3507698563528
0.299,11.19308505947884,0.4460337998658603,-0.0196230700786182,998.1934661795428
0.3,11.454172375688186,-0.2949461588778039,-0.004050973377893025,982.5403096752502
0.301,11.499502158921022,0.34934440675852174,-0.3320198963188353,998.1775817582146
0.302,11.132615756899602,0.012605433770041058,-0.08990804877986676,1006.8843651987467
0.303,10.554076467046203,-0.7715591139714352,-0.2290395909927335,1003.3978302213923
0.304,10.689639105283145,0.08214738268528453,0.1150365044562648,1015.2066417298118
0.305,10.803908743629322,1.0981115710763996,-0.29732734059948407,997.3702508598429
0.306,10.551424784256358,0.2464932292572296,0.39893830956152276,1004.8731316305332
0.307,10.316041851791502,-0.028758876502731564,-0.5026741348872283,1007.9274017630577
0.308,10.146717575864558,0.5376717009784489,-0.24195594973696838,1023.4285700828741
0.309,10.701224354051424,0.1053342326015554,0.5031601529898289,1001.4476549111764
0.31,10.608587348596327,0.10476711513139716,-0.1305416243886103,989.5581282113598
0.311,10.754442232855208,-0.5458125860795513,-0.3944635993213236,1008.4792875335528
0.312,10.899065346907728,0.11692401289479919,0.0657214687613006,1018.6572735596845
0.313,10.94189301058838,0.5177217082084724,-0.14261767266436268,996.7745128977338
0.314,10.641921305498332,-0.41803107605001233,-0.25076107668549175,1008.4108153860642
0.315,10.380285380419657,0.7122479106234738,-0.3287612432396152,1012.2872805522892
0.316,10.006491961280599,-0.04585301207256299,0.8305120816877829,1010.1706554397015
0.317,9.92895748008767,-0.44388475576927033,-0.0754655700552409,1001.2555852247358
0.318,9.791594237490786,0.49881603846012224,-0.5776702080998631,993.0152624178685
0.319,9.591651623990638,-0.14339711786913464,0.4481129277016602,999.1872045198642
0.32,9.750802334687846,0.3797574437430539,0.1833212715331712,1004.5860045387763
0.321,9.996358563393088,-0.14587931612926858,-0.22993992930593632,1009.0822252409173
0.322,9.689415397177378,-0.029913071764951848,-0.2799357266058425,1003.3394504799904
0.323,8.945744250456247,0.2467801021671458,0.2020418388474692,996.2009203345942
0.324,8.676258245428537,0.14544852879500295,-0.07407549824683639,1005.5537965614977
0.325,9.069637743876424,-0.9977658902258693,-0.5777933455335303,1008.6008506774282
0.326,9.71362389690124,-0.5606218700471959,0.5361719893814005,1003.7961005641448
0.327,9.825905773092252,0.46470499239540775,-0.1301971386647871,991.6381288546168
0.328,9.410602677869356,-0.06606829445077363,0.4486715209447279,998.1859396528281
0.329,9.011136854961022,-0.2618656513857109,0.3835304873897145,1009.4782077641247
0.33,9.009338944024485,-0.6792870076287372,-0.30030286334484424,986.1698219125552
0.331,9.04328631362278,-0.5398681606379242,0.30995695930894435,979.0682197760884
0.332,8.837729244792449,-1.0108993199809737,-0.19543276495910436,1015.0808285014402
0.333,8.936064043201274,-0.05064035935076644,-0.5600101760411825,1005.1141525502188
0.334,8.816899805074177,-0.29921879029052345,-0.12737944980664276,1006.0673000252011
0.335,8.432062150887754,-0.4832939454926576,0.1192912505328837,989.2318302637294
0.336,8.642305120810372,-0.03406171258397655,-0.13882099439890136,1007.3752806346654
0.337,8.594069613658396,0.18198531542636906,-0.09211450227753044,1002.7524868756836
0.338,8.41872356501225,1.0465989661049724,0.34306981347858384,984.156724221516
0.339,8.768688142885694,-0.7559417097816068,0.03194819408702755,1014.2428341427386
0.34,9.013930734487502,0.579690521650261,-0.2529894933854857,1001.5868332361873
0.341,8.88648794415447,0.486550780507536,0.21060909710019796,996.0391603392073
0.342,8.93556640139078,-0.38954636968835027,0.059302670086273546,996.2201025401479
0.343,8.8339340402237,0.10161797729301551,-0.7564814404386129,979.8477809456763
0.344,8.815259917329042,-0.22881662466880762,0.1285058741314346,1005.9333659963137
0.345,9.130873527960755,0.09284429020936946,0.11754861231483048,1002.6185720724573
0.346,8.934246681436822,0.7545655067022753,0.0060363388742579955,998.0591986766691
0.347,9.141935140398422,0.3028031163156565,0.26751017432087254,1012.7848520745167
0.348,9.92075983915445,0.254304186616721,-0.20171807529795066,986.1614098100415
0.349,9.886028574911395,-0.2151546599773212,0.10094993664627026,994.0322752363238
0.35,10.001235013987024,-0.7420283324621676,-0.47008781135020583,991.4999174523962
0.351,9.68843353732921,-0.10423410527020395,0.12212711501964954,997.2120502022844
0.352,9.415052155308166,0.6033040774319576,0.5859179086619689,1000.6747002525723
0.353,9.715474775822301,-0.7635839282948238,-0.29845690574026235,1004.3001352381135
